user,hora_login,ip_origen,bytes_sent,failed_logins
carlos.lopez,8.12,10.0.1.5,123860.29,0
juan.rodriguez,8.7,10.0.3.7,48225.68,1
carlos.lopez,8.24,192.168.1.20,143609.6,0
ana.garcia,9.47,192.168.1.10,54025.98,0
carlos.lopez,8.02,192.168.1.20,22332.74,0
carlos.lopez,9.19,192.168.1.20,93655.84,1
maria.perez,9.42,10.0.2.4,116307.43,0
juan.rodriguez,11.94,192.168.1.40,82218.15,0
maria.perez,8.68,160.3.246.35,49779.81,0
maria.perez,10.38,10.0.2.4,14059.67,0
ana.garcia,11.15,10.0.0.2,11636.66,1
ana.garcia,8.27,10.0.0.1,4006.14,0
ana.garcia,7.4,10.0.0.1,72865.68,0
carlos.lopez,10.22,149.243.209.198,153326.08,1
maria.perez,10.02,192.168.1.30,31996.08,0
carlos.lopez,9.73,10.0.1.5,11987.08,0
juan.rodriguez,6.79,192.168.1.40,1715.37,1
maria.perez,9.27,77.177.254.5,180096.02,0
juan.rodriguez,8.51,10.0.3.7,49267.66,0
carlos.lopez,11.09,10.0.1.5,50975.38,0
ana.garcia,10.63,192.168.1.10,23503.5,0
juan.rodriguez,8.36,10.0.3.8,143381.93,0
carlos.lopez,9.16,192.168.1.20,156828.43,1
juan.rodriguez,8.74,10.0.3.8,16573.62,0
ana.garcia,6.32,192.168.1.10,67459.64,2
juan.rodriguez,11.05,10.0.3.8,32469.37,0
maria.perez,10.9,192.168.1.30,49358.94,0
carlos.lopez,7.11,10.0.1.6,14883.07,0
carlos.lopez,8.59,83.191.229.251,26530.66,1
ana.garcia,7.81,192.168.1.10,1013.82,1
juan.rodriguez,8.53,10.0.3.7,36121.75,0
carlos.lopez,9.4,192.168.1.20,38314.36,0
ana.garcia,7.8,10.0.0.1,67792.71,1
carlos.lopez,11.91,10.0.1.6,76637.54,0
ana.garcia,11.36,10.0.0.1,58038.94,0
maria.perez,7.13,10.0.2.4,39976.66,0
maria.perez,8.81,10.0.2.4,8595.24,0
ana.garcia,10.06,10.0.0.2,14257.15,1
juan.rodriguez,7.95,10.0.3.8,129967.2,1
maria.perez,10.05,192.168.1.30,144277.94,0
juan.rodriguez,9.43,10.0.3.8,77122.44,0
juan.rodriguez,8.27,192.168.1.40,95735.68,0
maria.perez,7.34,192.168.1.30,18558.42,0
maria.perez,8.25,10.0.2.3,19126.38,0
maria.perez,10.14,192.168.1.30,58891.98,0
ana.garcia,8.16,10.0.0.2,54340.87,0
juan.rodriguez,8.9,10.0.3.8,182680.83,0
ana.garcia,7.76,10.0.0.1,11489.38,1
carlos.lopez,6.23,192.168.1.20,151376.75,0
carlos.lopez,5.89,10.0.1.5,19166.2,1
ana.garcia,8.49,10.0.0.2,276029.75,1
carlos.lopez,7.61,10.0.1.6,14684.75,0
maria.perez,8.91,93.131.204.16,105399.72,0
carlos.lopez,10.04,192.168.1.20,27227.12,0
maria.perez,10.8,192.168.1.30,1574.87,0
ana.garcia,9.22,10.0.0.2,24266.26,1
carlos.lopez,9.27,10.0.1.5,181.73,0
juan.rodriguez,5.8,192.168.1.40,7641.94,0
juan.rodriguez,10.22,10.0.3.7,22292.34,1
carlos.lopez,8.73,10.0.1.6,3405.96,0
carlos.lopez,10.64,10.0.1.6,60435.4,0
ana.garcia,7.75,10.0.0.1,56240.42,0
maria.perez,8.03,192.168.1.30,48772.44,1
juan.rodriguez,7.43,10.0.3.8,35066.68,0
juan.rodriguez,6.57,10.0.3.8,19674.36,1
maria.perez,9.26,10.0.2.3,28069.44,1
ana.garcia,10.83,10.0.0.1,38650.61,0
ana.garcia,10.71,192.168.1.10,6128.24,0
maria.perez,10.24,10.0.2.3,3668.34,0
maria.perez,11.35,192.168.1.30,8841.26,0
ana.garcia,11.39,192.168.1.10,29878.33,0
carlos.lopez,12.62,192.168.1.20,39649.95,0
ana.garcia,7.53,192.168.1.10,11555.26,0
ana.garcia,8.34,10.0.0.2,65705.51,0
maria.perez,7.91,192.168.1.30,19409.39,0
maria.perez,8.76,10.0.2.3,87049.03,0
ana.garcia,8.84,10.0.0.1,45505.29,0
ana.garcia,9.88,10.0.0.2,11058.11,1
juan.rodriguez,8.0,192.168.1.40,51854.53,0
carlos.lopez,7.55,10.0.1.5,5710.95,0
maria.perez,6.88,192.168.1.30,55286.63,0
maria.perez,8.43,192.168.1.30,34768.62,0
carlos.lopez,9.1,192.168.1.20,168193.95,0
ana.garcia,7.89,192.168.1.10,61499.79,0
carlos.lopez,10.77,10.0.1.5,53005.61,1
maria.perez,9.59,10.0.2.3,128983.01,0
ana.garcia,9.48,10.0.0.1,1906.78,1
maria.perez,9.42,24.165.200.46,167434.33,0
carlos.lopez,11.69,10.0.1.5,42214.16,1
ana.garcia,7.81,10.0.0.2,27681.65,0
juan.rodriguez,8.99,10.0.3.7,3201.49,0
juan.rodriguez,8.01,10.0.3.7,9941.89,1
maria.perez,10.52,192.168.1.30,50922.49,0
juan.rodriguez,6.82,192.168.1.40,12658.24,0
ana.garcia,8.07,192.168.1.10,24859.82,1
juan.rodriguez,8.09,192.168.1.40,28097.04,0
ana.garcia,9.71,192.168.1.10,1724.18,0
ana.garcia,7.55,192.168.1.10,42078.42,0
juan.rodriguez,9.5,10.0.3.7,11273.22,0
juan.rodriguez,8.61,10.0.3.7,7869.29,0
ana.garcia,7.78,10.0.0.1,52135.5,1
carlos.lopez,8.61,192.168.1.20,17764.65,1
carlos.lopez,7.58,192.168.1.20,39129.44,0
ana.garcia,10.81,10.0.0.2,32819.87,0
juan.rodriguez,11.28,10.0.3.7,35670.53,0
maria.perez,8.33,10.0.2.4,101473.82,0
ana.garcia,9.72,10.0.0.2,7819.03,0
carlos.lopez,10.75,10.0.1.6,32893.3,0
maria.perez,11.82,10.0.2.4,62100.21,1
juan.rodriguez,10.18,29.175.139.205,33708.51,0
ana.garcia,6.64,10.0.0.2,32971.76,0
ana.garcia,9.23,192.168.1.10,87044.69,0
maria.perez,6.38,192.168.1.30,19889.93,0
maria.perez,10.54,10.0.2.4,17991.01,1
juan.rodriguez,8.62,10.0.3.7,20055.48,0
maria.perez,11.21,10.0.2.4,100345.69,0
maria.perez,11.52,10.0.2.3,45270.93,0
ana.garcia,5.76,192.168.1.10,15322.79,0
carlos.lopez,11.7,192.168.1.20,8037.4,0
juan.rodriguez,6.3,136.9.222.135,7216.92,1
carlos.lopez,9.17,10.0.1.6,23374.37,1
maria.perez,10.07,10.0.2.4,7663.16,0
carlos.lopez,7.83,192.168.1.20,70699.95,0
ana.garcia,7.4,10.0.0.2,112211.81,0
maria.perez,9.37,10.0.2.4,3712.73,0
ana.garcia,7.61,28.86.80.125,1025.89,2
juan.rodriguez,11.39,10.0.3.7,33005.39,0
carlos.lopez,8.8,192.168.1.20,136806.94,0
ana.garcia,9.11,10.0.0.1,16143.81,0
ana.garcia,10.21,192.168.1.10,26656.61,1
maria.perez,9.28,10.0.2.4,64379.61,0
ana.garcia,10.44,192.168.1.10,28836.6,1
juan.rodriguez,8.15,192.168.1.40,19021.42,0
ana.garcia,7.91,192.168.1.10,39085.29,1
carlos.lopez,10.63,10.0.1.6,21615.78,0
maria.perez,11.09,10.0.2.3,95539.56,0
maria.perez,9.0,10.0.2.3,106241.23,0
ana.garcia,9.1,192.168.1.10,59873.65,0
carlos.lopez,8.98,10.0.1.6,105674.52,0
maria.perez,9.35,192.168.1.30,35389.9,0
carlos.lopez,8.76,192.168.1.20,21726.63,0
juan.rodriguez,8.16,157.172.64.159,48276.65,0
maria.perez,10.24,10.0.2.4,112233.31,2
juan.rodriguez,10.09,10.0.3.7,90284.66,0
juan.rodriguez,12.17,192.168.1.40,10816.07,0
ana.garcia,8.08,10.0.0.1,83832.06,1
maria.perez,8.31,10.0.2.3,27172.93,0
juan.rodriguez,7.43,10.0.3.7,46159.28,0
ana.garcia,10.67,192.168.1.10,14351.73,1
maria.perez,7.9,192.168.1.30,469223.7,0
maria.perez,9.5,10.0.2.3,33993.41,0
juan.rodriguez,10.99,192.168.1.40,23217.69,1
maria.perez,11.34,10.0.2.3,29173.62,0
maria.perez,11.67,192.168.1.30,85547.61,0
ana.garcia,8.71,192.168.1.10,87312.53,1
carlos.lopez,7.46,192.168.1.20,319053.77,0
juan.rodriguez,7.18,10.0.3.8,69576.86,0
carlos.lopez,10.03,10.0.1.5,66543.97,0
carlos.lopez,8.77,10.0.1.6,209751.58,0
carlos.lopez,7.16,10.0.1.6,13729.14,0
ana.garcia,7.03,192.168.1.10,32007.92,0
maria.perez,8.66,43.25.108.23,57778.04,0
carlos.lopez,9.44,192.168.1.20,55638.56,0
juan.rodriguez,9.55,10.0.3.8,21882.09,0
carlos.lopez,11.06,192.168.1.20,201509.65,0
maria.perez,8.88,192.168.1.30,35053.22,0
maria.perez,8.99,192.168.1.30,64153.8,0
juan.rodriguez,10.44,172.10.59.90,85790.71,0
ana.garcia,9.61,10.0.0.1,12758.1,0
ana.garcia,10.66,10.0.0.1,5484.98,0
carlos.lopez,10.52,10.0.1.5,21273.97,2
juan.rodriguez,8.68,192.168.1.40,12170.09,0
maria.perez,8.41,192.168.1.30,66034.63,0
ana.garcia,8.07,92.173.183.17,132041.51,0
juan.rodriguez,9.2,192.168.1.40,101537.03,0
juan.rodriguez,9.6,10.0.3.8,1408.73,0
maria.perez,8.8,10.0.2.4,3146.42,1
maria.perez,10.0,184.205.154.56,62097.5,0
ana.garcia,7.64,10.0.0.2,48167.27,1
carlos.lopez,8.36,10.0.1.5,36637.18,0
carlos.lopez,9.22,192.168.1.20,91679.95,1
maria.perez,6.69,10.0.2.3,69702.06,0
juan.rodriguez,8.16,10.0.3.8,75648.91,0
ana.garcia,7.85,192.168.1.10,2730.25,0
ana.garcia,7.2,10.0.0.1,52318.18,1
carlos.lopez,9.44,10.0.1.6,6792.13,0
carlos.lopez,7.77,10.0.1.5,9674.88,0
maria.perez,10.82,192.168.1.30,33083.63,1
maria.perez,9.25,10.0.2.3,30809.59,0
ana.garcia,8.79,192.168.1.10,27301.85,0
carlos.lopez,7.99,244.215.45.241,103151.92,0
juan.rodriguez,10.6,192.168.1.40,95198.16,1
ana.garcia,8.07,10.0.0.1,137487.9,0
maria.perez,9.02,10.0.2.4,29727.05,0
maria.perez,8.84,10.0.2.3,69176.32,0
carlos.lopez,9.54,31.240.29.25,18288.6,1
maria.perez,9.52,10.0.2.4,74483.63,0
carlos.lopez,8.24,10.0.1.6,35970.19,0
carlos.lopez,11.97,10.0.1.6,27279.98,0
maria.perez,10.25,10.0.2.4,141008.18,0
maria.perez,7.28,192.168.1.30,92460.23,0
carlos.lopez,5.62,230.131.144.184,115181.32,0
juan.rodriguez,7.04,192.168.1.40,60076.14,0
carlos.lopez,9.03,10.0.1.6,135413.72,0
carlos.lopez,7.41,192.168.1.20,36618.46,0
ana.garcia,8.12,10.0.0.1,22994.21,0
maria.perez,9.1,10.0.2.3,108.41,0
maria.perez,12.65,192.168.1.30,4404.88,0
ana.garcia,6.54,10.0.0.2,16854.14,0
carlos.lopez,9.48,192.168.1.20,14176.95,0
carlos.lopez,6.82,10.0.1.6,29494.32,0
ana.garcia,9.47,10.0.0.1,231032.3,0
juan.rodriguez,10.89,10.0.3.7,41727.32,0
juan.rodriguez,5.92,10.0.3.8,46171.54,0
maria.perez,8.18,10.0.2.4,77226.13,0
maria.perez,9.17,192.168.1.30,36524.72,0
juan.rodriguez,7.87,10.0.3.7,32024.41,0
ana.garcia,9.04,10.0.0.1,17517.36,1
ana.garcia,8.37,10.0.0.1,52546.57,0
juan.rodriguez,9.98,10.0.3.8,44614.57,0
ana.garcia,8.6,32.149.87.230,181861.56,0
carlos.lopez,10.79,204.77.62.230,24451.21,0
carlos.lopez,8.83,10.0.1.5,3191.95,1
ana.garcia,5.68,10.0.0.2,42000.18,0
maria.perez,9.82,10.0.2.4,219866.28,0
carlos.lopez,8.85,172.22.226.41,16306.98,1
maria.perez,9.41,192.168.1.30,45038.8,0
carlos.lopez,9.84,192.168.1.20,49529.56,0
juan.rodriguez,10.73,26.146.79.61,18153.29,0
ana.garcia,6.92,192.168.1.10,4534.49,1
carlos.lopez,7.37,10.0.1.6,195928.54,1
ana.garcia,10.3,10.0.0.2,122504.17,1
maria.perez,8.78,10.0.2.4,57524.42,1
maria.perez,8.17,10.0.2.3,55652.21,0
carlos.lopez,8.8,10.0.1.6,9888.41,0
ana.garcia,9.86,10.0.0.2,2236.82,1
carlos.lopez,9.23,192.168.1.20,22059.12,0
carlos.lopez,9.88,10.0.1.5,87408.19,0
carlos.lopez,9.17,10.0.1.6,15234.06,0
ana.garcia,9.8,129.1.229.172,10438.01,0
carlos.lopez,9.95,216.29.148.47,1407.14,0
carlos.lopez,6.02,10.0.1.5,2004.68,1
carlos.lopez,9.93,10.0.1.5,85980.56,1
maria.perez,9.26,10.0.2.4,26274.69,0
ana.garcia,9.81,10.0.0.2,13523.99,1
maria.perez,7.51,10.0.2.3,2004.08,0
ana.garcia,9.37,192.168.1.10,95531.1,0
carlos.lopez,9.52,10.0.1.5,2992.48,0
carlos.lopez,8.74,10.0.1.6,6448.65,0
maria.perez,7.48,192.168.1.30,31043.53,0
juan.rodriguez,7.34,192.168.1.40,71691.67,0
juan.rodriguez,11.53,10.0.3.7,58298.52,0
juan.rodriguez,9.64,10.0.3.7,10553.6,1
carlos.lopez,10.95,10.0.1.5,75232.05,0
juan.rodriguez,8.74,10.0.3.8,25860.16,1
carlos.lopez,7.47,10.0.1.6,28229.74,1
juan.rodriguez,7.55,10.0.3.7,12800.53,0
ana.garcia,8.74,91.59.126.242,2282.68,0
juan.rodriguez,8.47,192.168.1.40,129818.54,0
juan.rodriguez,8.51,10.0.3.8,18525.66,0
carlos.lopez,10.41,237.225.26.254,172786.08,0
carlos.lopez,8.61,10.0.1.5,7067.27,0
juan.rodriguez,6.92,10.0.3.7,71369.1,2
ana.garcia,9.02,10.0.0.1,40554.29,0
ana.garcia,11.21,192.168.1.10,73582.07,1
carlos.lopez,10.99,192.168.1.20,52325.5,0
ana.garcia,7.59,10.0.0.1,115937.87,1
maria.perez,9.69,10.0.2.4,23296.59,0
ana.garcia,6.58,63.80.161.1,40412.41,0
juan.rodriguez,9.42,192.168.1.40,13401.6,0
maria.perez,7.46,192.168.1.30,1391.64,0
carlos.lopez,9.11,10.0.1.5,14520.01,0
maria.perez,9.91,10.0.2.3,63280.2,0
ana.garcia,11.81,10.0.0.1,55185.27,0
carlos.lopez,8.5,192.168.1.20,9875.65,0
maria.perez,8.14,10.0.2.3,72055.06,0
ana.garcia,6.83,10.0.0.2,5877.73,1
juan.rodriguez,9.66,10.0.3.7,55099.72,0
juan.rodriguez,8.16,192.168.1.40,26785.67,0
maria.perez,8.18,192.168.1.30,51251.38,0
maria.perez,10.99,192.168.1.30,90124.41,0
juan.rodriguez,7.98,10.0.3.8,2844.46,2
juan.rodriguez,10.54,10.0.3.8,64249.83,0
ana.garcia,9.36,10.0.0.1,187.51,0
maria.perez,11.2,192.168.1.30,14836.52,1
maria.perez,6.92,192.168.1.30,32750.83,2
juan.rodriguez,8.86,10.0.3.7,19773.54,0
maria.perez,7.36,132.129.125.194,12137.78,1
ana.garcia,8.56,10.0.0.1,27449.64,0
juan.rodriguez,7.93,142.181.152.108,85135.23,1
maria.perez,10.05,192.168.1.30,7232.25,0
carlos.lopez,7.49,94.114.42.58,74914.13,0
juan.rodriguez,9.57,10.0.3.7,20567.84,0
carlos.lopez,7.51,192.168.1.20,33027.66,0
carlos.lopez,7.63,10.0.1.6,145834.71,1
maria.perez,8.55,10.0.2.3,4935.21,0
maria.perez,6.93,192.168.1.30,106296.73,0
ana.garcia,9.05,10.0.0.1,57529.48,0
juan.rodriguez,10.85,10.0.3.8,23395.82,0
maria.perez,10.23,192.168.1.30,12950.82,0
juan.rodriguez,9.78,80.6.203.105,8488.38,3
maria.perez,9.28,192.168.1.30,42028.73,1
ana.garcia,8.72,10.0.0.1,3513.44,1
maria.perez,9.61,10.0.2.3,46017.39,0
carlos.lopez,9.81,10.0.1.5,18154.11,0
juan.rodriguez,11.29,192.168.1.40,7679.03,0
maria.perez,10.89,10.0.2.3,6295.43,0
maria.perez,10.12,10.0.2.4,25487.7,3
ana.garcia,5.21,10.0.0.1,5930.38,0
carlos.lopez,7.72,10.0.1.6,66791.7,1
maria.perez,10.54,104.231.189.26,114425.92,0
maria.perez,7.81,6.188.122.120,11385.37,0
carlos.lopez,10.55,10.0.1.5,114403.79,0
ana.garcia,8.09,70.42.199.152,43526.35,0
carlos.lopez,8.91,10.0.1.6,27268.07,0
carlos.lopez,9.63,192.168.1.20,22133.73,1
maria.perez,9.14,192.168.1.30,43242.45,0
maria.perez,9.02,192.168.1.30,31959.59,0
maria.perez,9.1,192.168.1.30,16054.22,0
ana.garcia,7.03,192.168.1.10,137838.5,1
carlos.lopez,9.76,192.168.1.20,32712.45,0
juan.rodriguez,11.7,10.0.3.8,103976.1,0
juan.rodriguez,10.38,192.168.1.40,61683.33,0
juan.rodriguez,9.28,10.0.3.8,3758.82,0
maria.perez,10.77,192.168.1.30,76392.76,0
maria.perez,9.7,192.168.1.30,25682.74,1
maria.perez,10.64,192.168.1.30,9420.5,1
juan.rodriguez,8.07,192.168.1.40,143998.68,2
juan.rodriguez,9.87,10.0.3.8,12994.63,1
ana.garcia,10.78,122.206.94.79,16730.15,0
maria.perez,7.3,192.168.1.30,12241.62,0
maria.perez,9.83,10.0.2.4,20082.84,0
juan.rodriguez,8.83,109.62.57.243,4720.77,0
carlos.lopez,10.93,10.0.1.6,24389.02,0
juan.rodriguez,5.75,54.243.216.180,55263.58,2
carlos.lopez,8.8,192.168.1.20,23874.68,1
ana.garcia,12.82,10.0.0.1,98744.08,0
carlos.lopez,8.74,10.0.1.6,28965.78,0
carlos.lopez,9.64,192.168.1.20,19402.48,0
carlos.lopez,8.99,192.168.1.20,57318.6,0
ana.garcia,8.87,10.0.0.1,1402.07,0
carlos.lopez,7.32,192.168.1.20,3214.03,0
maria.perez,8.91,10.0.2.3,38278.34,1
carlos.lopez,8.61,10.0.1.6,39834.86,1
juan.rodriguez,9.42,10.0.3.7,17786.63,0
ana.garcia,10.33,10.0.0.1,96195.64,0
carlos.lopez,9.97,10.0.1.6,15587.42,0
ana.garcia,6.86,10.0.0.2,141290.46,0
ana.garcia,7.77,10.0.0.2,47768.42,0
maria.perez,10.07,125.13.123.230,12446.39,0
juan.rodriguez,8.89,10.0.3.7,56079.17,0
maria.perez,9.44,10.0.2.3,33277.44,0
carlos.lopez,9.59,10.0.1.5,29068.96,1
carlos.lopez,10.43,10.0.1.6,58698.76,0
maria.perez,7.88,10.0.2.4,102556.77,0
juan.rodriguez,8.19,10.0.3.8,27440.81,0
ana.garcia,8.99,10.0.0.1,45173.11,2
juan.rodriguez,6.53,10.0.3.8,24042.75,0
juan.rodriguez,8.2,44.58.97.211,49073.97,0
juan.rodriguez,11.42,10.0.3.8,19021.25,1
maria.perez,8.44,10.0.2.3,31703.16,1
ana.garcia,7.96,192.168.1.10,57582.65,0
ana.garcia,7.81,10.0.0.1,69156.36,1
juan.rodriguez,9.05,10.0.3.7,9834.39,1
juan.rodriguez,11.12,192.168.1.40,23376.73,0
